timestamp,hour_of_day,day_of_week,month,is_weekend,is_holiday,season,temp_c,feels_like_c,humidity,wind_speed,cloud_cover,heatwave_flag,event_flag,load_mw,load_mw_lag_24h,stress_score,is_stress_event
2025-01-02T17:30:00Z,23,3,1,0,0,winter,23.79112274177921,23.761664935831476,75.68263267846511,1.2251027057685244,37.09737900028053,0,0,5012.977543514935,5186.380710560095,59.31028502496978,0
2025-01-02T18:30:00Z,0,4,1,0,0,winter,23.02474269156398,23.405890180713467,72.06068833603337,0.7395457055308114,59.03249574392817,0,0,4609.182769684863,4665.2896416857975,54.532848278133216,0
2025-01-02T19:30:00Z,1,4,1,0,0,winter,22.46146428595728,22.64210717026635,83.46422034123458,5.986080603088489,32.62598581709906,0,0,4627.036329427852,4559.2133735594,54.74407996785759,0
2025-01-02T20:30:00Z,2,4,1,0,0,winter,22.640063524941468,23.108374635129568,82.9431135266048,1.315771505886115,40.03629608016491,0,0,4456.864801966538,4520.500461207482,52.73072129843331,0
2025-01-02T21:30:00Z,3,4,1,0,0,winter,23.1841303410248,23.671083555918123,76.03007888200607,2.3394124425807505,30.999352380741932,0,0,4311.812480238479,4400.158850005684,51.01455670951465,0
2025-01-02T22:30:00Z,4,4,1,0,0,winter,23.248283153531503,23.59500565552971,77.78448867081775,1.8336073374171806,45.770827028062904,0,0,4265.275549342781,4230.158814567563,50.46396205560845,0
2025-01-02T23:30:00Z,5,4,1,0,0,winter,24.353552715070716,24.78463858060441,76.92745170944346,2.563786417093441,41.9991939924331,0,0,4169.992598207769,4126.363712358632,49.336636241602235,0
2025-01-03T00:30:00Z,6,4,1,0,0,winter,24.616405348077283,25.079704200411943,75.29118479269816,5.011801970716714,54.585358067503726,0,0,4095.642438122405,4180.006298690092,48.45697357644233,0
2025-01-03T01:30:00Z,7,4,1,0,0,winter,26.016956963781467,26.26434552184251,70.70520339471378,3.929371543706638,44.1005126488789,0,0,4122.719801009871,4090.9042315393026,48.77733529692475,0
2025-01-03T02:30:00Z,8,4,1,0,0,winter,27.13700085100434,27.1880836536095,75.5927049793934,3.0453044058572356,33.115073372385964,0,0,4172.363955274052,4137.221325573113,49.36469259379539,0
2025-01-03T03:30:00Z,9,4,1,0,0,winter,27.89095696664038,28.343700407511683,72.13843820258795,2.149394577035734,41.1706127031741,0,0,4235.200326639765,4232.533883931287,50.108131610484484,0
2025-01-03T04:30:00Z,10,4,1,0,0,winter,28.980758577444867,29.411271079865358,75.19673195461377,0.3,40.10371673162432,0,0,4365.304878914688,4321.537090567089,51.64744392766299,0
2025-01-03T05:30:00Z,11,4,1,0,0,winter,30.000578488281135,30.459777286218554,68.54471038975052,0.3919338610257008,44.62248271741466,0,0,4564.726883590838,4590.696028965456,54.00687519080407,0
2025-01-03T06:30:00Z,12,4,1,0,0,winter,31.210829930669384,31.304057649686154,70.92066158818187,2.1057697322525275,41.50792408107101,0,0,4829.477372107608,4895.950114487546,57.13923052216659,0
2025-01-03T07:30:00Z,13,4,1,0,0,winter,30.657324651484984,30.990433417013808,72.83816713828703,3.1991862903852484,55.85701169098134,0,0,5036.9135640961185,5159.596070003074,59.593480429439545,0
2025-01-03T08:30:00Z,14,4,1,0,0,winter,31.58104482095947,32.06886215674538,73.1537447462716,3.0267917904859587,48.62242426207826,0,0,5378.670922025441,5367.148005149001,63.63693088023815,0
2025-01-03T09:30:00Z,15,4,1,0,0,winter,30.922039296494216,31.335348459666054,66.55457577477917,3.687500721513824,32.57208986278286,0,0,5336.58541697147,5384.648617127128,63.13900259739557,0
2025-01-03T10:30:00Z,16,4,1,0,0,winter,30.880079975558104,31.241949764057072,72.20674377811169,3.401042786477512,56.5636881088762,0,0,5391.371385197802,5411.615896463681,63.78719448787714,0
2025-01-03T11:30:00Z,17,4,1,0,0,winter,30.194570282699303,30.280162231568653,69.24620364115981,1.0935913688862209,37.852280108771595,0,0,5428.518323185968,5473.327775895543,64.22669286199877,0
2025-01-03T12:30:00Z,18,4,1,0,0,winter,29.597880611464127,30.125387373643665,68.00663051247686,1.2835391602715214,42.26077559071187,0,0,5662.763500927525,5675.63255115035,66.99812922631071,0
2025-01-03T13:30:00Z,19,4,1,0,0,winter,27.630194596964472,27.895966541485155,73.20390482881646,3.8863744433280356,46.868610625497304,0,0,5962.511847435418,5836.128129424739,70.5445564171018,0
2025-01-03T14:30:00Z,20,4,1,0,0,winter,26.166999331807943,26.627872677613993,74.09349192553263,2.9966683424472316,54.928196300911445,0,0,6072.480174101688,6035.027131049732,71.8456300288783,0
2025-01-03T15:30:00Z,21,4,1,0,0,winter,25.159777273505032,25.44155658846681,76.75805443834817,0.6020867206552694,53.80611123212986,0,0,5876.954014396998,5865.3417547713425,69.53229186582887,0
2025-01-03T16:30:00Z,22,4,1,0,0,winter,24.997875474262507,25.567192271431185,73.4505964645695,3.4765164279594525,50.5462912956141,0,0,5386.922923577909,5535.438276335789,63.734563187555494,0
2025-01-03T17:30:00Z,23,4,1,0,0,winter,24.080609485881787,24.527489664421523,76.98344975419884,1.463985682312742,40.81828940577896,0,0,5052.122995284472,5012.977543514935,59.773428512393934,0
2025-01-03T18:30:00Z,0,5,1,1,0,winter,23.258038238815576,23.734717011686275,80.39194985862542,1.2297567016259088,41.66308415136352,0,0,4515.859472403607,4609.182769684863,53.42870781207792,0
2025-01-03T19:30:00Z,1,5,1,1,0,winter,23.4103487923351,23.661631146572585,74.75818545715211,2.742767430197432,49.4182379178027,0,0,4418.8330637534755,4627.036329427852,52.28075454437716,0
2025-01-03T20:30:00Z,2,5,1,1,0,winter,22.752726940514776,23.418519058602172,80.51870149372499,3.510184080268074,47.096088404512884,0,0,4221.513955755193,4456.864801966538,49.946203384978766,0
2025-01-03T21:30:00Z,3,5,1,1,0,winter,23.706517935775587,24.065485598002375,70.88858257503898,4.4251052338205685,39.001560946265535,0,0,4149.700476302186,4311.812480238479,49.096553072760095,0
2025-01-03T22:30:00Z,4,5,1,1,0,winter,23.349179280693964,24.011089417666067,72.48544334865153,0.9980233430726326,29.85293289696931,0,0,4011.8701019544433,4265.275549342781,47.46583386113342,0
2025-01-03T23:30:00Z,5,5,1,1,0,winter,23.700931638576144,24.18885895977954,78.47785790659623,2.8315290151942643,31.361029322781206,0,0,3984.5776497354095,4169.992598207769,47.1429273437812,0
2025-01-04T00:30:00Z,6,5,1,1,0,winter,24.040191618247118,24.451062335325194,75.11678029960484,3.051262926059934,48.2787854036903,0,0,3910.758722156365,4095.642438122405,46.269549875610686,0
2025-01-04T01:30:00Z,7,5,1,1,0,winter,25.910072332858498,26.46209894993367,75.16287373679253,3.13607764672176,37.02577029096108,0,0,3924.9149223507106,4122.719801009871,46.437036815480056,0
2025-01-04T02:30:00Z,8,5,1,1,0,winter,26.885863826227535,27.325219045558924,75.86345439799365,2.0275105933305135,46.832494439777044,0,0,3907.61015844567,4172.363955274052,46.23229812064478,0
2025-01-04T03:30:00Z,9,5,1,1,0,winter,27.942724233328747,28.31921579986312,74.72787965000228,0.3,32.291377769322054,0,0,3965.300683197772,4235.200326639765,46.91485483201758,0
2025-01-04T04:30:00Z,10,5,1,1,0,winter,28.52996293196356,28.463239707993896,69.55856663496624,3.3993206796732887,40.38408386285954,0,0,4243.633232437721,4365.304878914688,50.20790425900004,0
2025-01-04T05:30:00Z,11,5,1,1,0,winter,29.987802830731695,30.605646330073853,73.97279446358988,2.4170344783286324,53.49184351047532,0,0,4326.493047300155,4564.726883590838,51.188247616604905,0
2025-01-04T06:30:00Z,12,5,1,1,0,winter,30.618278847415127,30.850799202649632,67.51301139183883,0.7233561849219805,35.55808556405092,0,0,4655.581369233228,4829.477372107608,55.08180628564173,0
2025-01-04T07:30:00Z,13,5,1,1,0,winter,30.88031045065658,31.4410274545323,74.17028717836739,0.841382181547552,45.805776139999494,0,0,4887.341904023138,5036.9135640961185,57.82384597295518,0
2025-01-04T08:30:00Z,14,5,1,1,0,winter,30.78453744236341,31.279476860056047,68.72006804192876,0.30291300898296347,50.08953232646802,0,0,4903.688856235282,5378.670922025441,58.017252463723544,0
2025-01-04T09:30:00Z,15,5,1,1,0,winter,30.793866041999575,31.087085994324863,65.89380930052307,1.7148600679749335,46.08627991947948,0,0,5074.303404638114,5336.58541697147,60.03585266836025,0
2025-01-04T10:30:00Z,16,5,1,1,0,winter,30.519798997635448,30.985531398091943,70.49030584497922,4.0847939866338,39.92086718700511,0,0,5056.644117352289,5391.371385197802,59.82691948380708,0
2025-01-04T11:30:00Z,17,5,1,1,0,winter,29.40167606615604,30.015120549470435,69.64001099152826,3.8375109334928523,45.730173299379906,0,0,5161.316405097238,5428.518323185968,61.06533381271222,0
2025-01-04T12:30:00Z,18,5,1,1,0,winter,29.002829685497375,29.472584864306633,76.92624420692347,4.992376634864504,43.21820547498237,0,0,5310.970396230823,5662.763500927525,62.83594235667821,0
2025-01-04T13:30:00Z,19,5,1,1,0,winter,28.09183451816011,28.707082549653386,69.5383181123135,2.8996844471419063,42.45625361028929,0,0,5552.433643927768,5962.511847435418,65.692778223116,0
2025-01-04T14:30:00Z,20,5,1,1,0,winter,27.058595695078687,27.291921933888805,68.44316143607821,0.3,33.72408349000328,0,0,5660.251198050051,6072.480174101688,66.96840529508648,0
2025-01-04T15:30:00Z,21,5,1,1,0,winter,25.701151481909193,26.04251316457944,80.51674603778011,3.8271920438887577,34.966427463187124,0,0,5500.493566935122,5876.954014396998,65.07825706400212,0
2025-01-04T16:30:00Z,22,5,1,1,0,winter,24.970425779426378,25.28901013215631,74.65575930910238,2.7223907792984585,47.61652532972329,0,0,5183.892070443096,5386.922923577909,61.33243438012316,0
2025-01-04T17:30:00Z,23,5,1,1,0,winter,23.86013887072564,24.47290917727251,73.30435174436626,2.507606874834722,63.444546206686795,0,0,4795.769120034553,5052.122995284472,56.74041643995856,0
2025-01-04T18:30:00Z,0,6,1,1,0,winter,23.37003115882778,24.05667406014901,77.85398443610025,3.196932514395756,42.87221330015706,0,0,4497.597483327512,4515.859472403607,53.21264385252014,0
2025-01-04T19:30:00Z,1,6,1,1,0,winter,22.812728820982016,23.05683234163693,79.48336055008363,1.4781553729770784,48.651160745806024,0,0,4413.061715435777,4418.8330637534755,52.21247171032699,0
2025-01-04T20:30:00Z,2,6,1,1,0,winter,23.109110396359647,23.582416677807092,77.0076905396285,3.0447586951704353,40.85709441092729,0,0,4263.7416802103535,4221.513955755193,50.445814315139714,0
2025-01-04T21:30:00Z,3,6,1,1,0,winter,23.19981296830229,23.233531751459264,76.75984180680273,0.3,31.36599221348095,0,0,4141.393502175602,4149.700476302186,48.99827036575294,0
2025-01-04T22:30:00Z,4,6,1,1,0,winter,23.7693050293438,24.348342025738138,74.98178194415863,0.6969958527509237,19.61024815256538,0,0,4059.5937778480147,4011.8701019544433,48.03046930885225,0
2025-01-04T23:30:00Z,5,6,1,1,0,winter,23.76918803604365,24.65327103849313,78.44500415103411,1.8285132567406126,47.04712053130104,0,0,3930.1421489799077,3984.5776497354095,46.498881956132806,0
2025-01-05T00:30:00Z,6,6,1,1,0,winter,24.28292452125552,24.623459848715992,76.87367362195732,2.3966792178147416,49.65292782881923,0,0,3960.932555487396,3910.758722156365,46.86317399018675,0
2025-01-05T01:30:00Z,7,6,1,1,0,winter,25.962845784555608,26.496510988177207,72.66221096658774,3.5773784900926575,56.35797443629052,0,0,3881.629806909263,3924.9149223507106,45.9249155239151,0
2025-01-05T02:30:00Z,8,6,1,1,0,winter,26.589707612925583,26.81216848178267,78.04513281103374,2.2703872159659277,54.55704999183104,0,0,3994.850545332501,3907.61015844567,47.26446955309819,0
2025-01-05T03:30:00Z,9,6,1,1,0,winter,27.861412435071898,28.552421550326038,73.03336194812844,2.809874587987234,55.84422302865782,0,0,4042.591598106976,3965.300683197772,47.82931059275321,0
2025-01-05T04:30:00Z,10,6,1,1,0,winter,28.90264027769812,29.114415858513127,70.14786124673819,3.0428007407717663,30.800406277854474,0,0,4159.431276667363,4243.633232437721,49.21168156439404,0
2025-01-05T05:30:00Z,11,6,1,1,0,winter,30.12222324171497,30.41446897819142,73.5954505926054,0.3,37.03395265446524,0,0,4346.352650367435,4326.493047300155,51.42321350427916,0
2025-01-05T06:30:00Z,12,6,1,1,0,winter,29.976302787766283,30.211056894493492,71.0555228130751,2.284928049460294,41.29945830371447,0,0,4518.616303101373,4655.581369233228,53.46132483719538,0
2025-01-05T07:30:00Z,13,6,1,1,0,winter,30.93043371023464,31.37111135835863,66.23737296920375,3.3482195690788608,48.62780661838246,0,0,4799.851700571738,4887.341904023138,56.78871887363114,0
2025-01-05T08:30:00Z,14,6,1,1,0,winter,31.264023222983212,31.775329911533465,69.78528663343562,4.942087963277281,42.62972548687851,0,0,5007.427243310477,4903.688856235282,59.244617488212825,0
2025-01-05T09:30:00Z,15,6,1,1,0,winter,30.878669288800562,31.127963772729085,66.22313394687706,1.0066338548787097,36.21610034945124,0,0,5140.880497574496,5074.303404638114,60.82354946610453,0
2025-01-05T10:30:00Z,16,6,1,1,0,winter,30.541828507119995,31.008687532819536,69.84387299411567,1.5813576670843446,50.5279553674583,0,0,5116.771777111429,5056.644117352289,60.538310789122704,0
2025-01-05T11:30:00Z,17,6,1,1,0,winter,30.15790286109241,30.525973199608003,68.1540165950954,3.158113504995759,44.830267555187426,0,0,5147.550389326226,5161.316405097238,60.90246328078789,0
2025-01-05T12:30:00Z,18,6,1,1,0,winter,28.52241540400831,28.908819352811427,72.69790866810519,1.4203662562146955,44.845225997998135,0,0,5414.571633979297,5310.970396230823,64.0616847196678,0
2025-01-05T13:30:00Z,19,6,1,1,0,winter,27.50711206439394,28.174349284396374,76.77248486063614,2.196979198836442,46.234113558011174,0,0,5638.676765508104,5552.433643927768,66.71315066204504,0
2025-01-05T14:30:00Z,20,6,1,1,0,winter,26.08578725677362,26.254517724720554,73.71075543338381,1.213440374287769,49.04165071634386,0,0,5684.208488994971,5660.251198050051,67.25185235664523,0
2025-01-05T15:30:00Z,21,6,1,1,0,winter,26.541273741134788,26.705950797248924,71.57866684878734,2.7825380419719163,56.215408043295554,0,0,5484.9240411837045,5500.493566935122,64.89404857672996,0
2025-01-05T16:30:00Z,22,6,1,1,0,winter,24.401428935414607,24.851236159875995,81.90878289977444,0.5178890221848793,33.077925200531936,0,0,5212.77737521888,5183.892070443096,61.674186491401045,0
2025-01-05T17:30:00Z,23,6,1,1,0,winter,23.81114915155878,24.107031468987696,79.53199797283746,2.7899916637850057,29.126782378161565,0,0,4872.455575093336,4795.769120034553,57.647720625467,0
2025-01-05T18:30:00Z,0,0,1,0,0,winter,23.453639737000813,23.73813195952968,81.61575349716719,1.7468949562756966,38.895236413851535,0,0,4740.860953107912,4497.597483327512,56.09077877405066,0
2025-01-05T19:30:00Z,1,0,1,0,0,winter,23.043060385247674,23.59564568171506,79.58834722508053,0.47728321913823013,48.29243419809543,0,0,4606.134971215475,4413.061715435777,54.496788711867666,0
2025-01-05T20:30:00Z,2,0,1,0,0,winter,22.348544973794137,22.79560019611179,74.73681277967363,3.035586577051676,37.53536744421044,0,0,4450.3061097668915,4263.7416802103535,52.65312312441888,0
2025-01-05T21:30:00Z,3,0,1,0,0,winter,22.404742193874906,22.947506221171384,79.67113270881222,1.7632278383285236,55.59758947083793,0,0,4378.454099331581,4141.393502175602,51.803016938715274,0
2025-01-05T22:30:00Z,4,0,1,0,0,winter,23.119017748436125,23.52543928323031,78.96723637680041,1.7564008790456636,47.75724902586886,0,0,4239.971012384849,4059.5937778480147,50.16457525677042,0
2025-01-05T23:30:00Z,5,0,1,0,0,winter,23.753995989389022,24.07166832494578,81.54994788812645,1.2512967369850803,24.6859160312335,0,0,4142.432575717712,3930.1421489799077,49.010564007088746,0
2025-01-06T00:30:00Z,6,0,1,0,0,winter,25.374380740134338,26.284246330655737,74.46378894654859,0.3,41.50428686910187,0,0,4175.149051489312,3960.932555487396,49.39764403810471,0
2025-01-06T01:30:00Z,7,0,1,0,0,winter,25.723334770005355,26.0853500018009,71.95558318427292,3.195473370971773,48.18421768095811,0,0,4091.4618652908994,3881.629806909263,48.40751176177193,0
2025-01-06T02:30:00Z,8,0,1,0,0,winter,26.38751082494342,26.927350171282395,80.72320859544428,2.706352398924472,41.28955738212137,0,0,4090.508036500793,3994.850545332501,48.39622668081652,0
2025-01-06T03:30:00Z,9,0,1,0,0,winter,27.94789165626813,28.47094300966184,67.65671991862777,2.6972688435727625,40.86444708296694,0,0,4273.571275154858,4042.591598106976,50.5621116798851,0
2025-01-06T04:30:00Z,10,0,1,0,0,winter,29.65729154641479,30.022456999653798,75.97205768934666,1.1755111626615913,48.68623201309176,0,0,4298.109281838273,4159.431276667363,50.85242939180477,0
2025-01-06T05:30:00Z,11,0,1,0,0,winter,29.992191365190607,30.21838191561765,71.13219339924551,3.9550226041979206,41.39782504437662,0,0,4528.985018463619,4346.352650367435,53.584000723560195,0
2025-01-06T06:30:00Z,12,0,1,0,0,winter,29.955672560565397,30.352159995269908,67.93290645604489,2.089190873603341,43.335456521188455,0,0,4716.75323489351,4518.616303101373,55.80555195502222,0
2025-01-06T07:30:00Z,13,0,1,0,0,winter,30.370462986688832,30.447331318824695,71.63010677826321,1.8727375645963837,23.470203944104885,0,0,4963.970908622356,4799.851700571738,58.73047044204718,0
2025-01-06T08:30:00Z,14,0,1,0,0,winter,31.38524820469302,31.839722155747868,66.92601805977259,0.9198037467301103,50.67462184918412,0,0,5424.17240992348,5007.427243310477,64.17527484704567,0
2025-01-06T09:30:00Z,15,0,1,0,0,winter,31.089713980190414,31.966234436727227,70.65329597500973,2.9652437695144176,42.6527352378009,0,0,5404.982582008304,5140.880497574496,63.94823330270412,0
2025-01-06T10:30:00Z,16,0,1,0,0,winter,30.833731041295096,31.358748081544725,73.42948643731533,1.8744124976352583,40.50489889511772,0,0,5444.757515803964,5116.771777111429,64.41882441143983,0
2025-01-06T11:30:00Z,17,0,1,0,0,winter,29.712715163044482,30.27087550728028,75.40255219858562,1.9493914082208392,40.58996885632469,0,0,5480.308253051634,5147.550389326226,64.83943757810657,0
2025-01-06T12:30:00Z,18,0,1,0,0,winter,29.120479820234603,29.471327520232023,74.41504871420597,0.3,37.37451830333426,0,0,5646.714491147349,5414.571633979297,66.80824779632862,0
2025-01-06T13:30:00Z,19,0,1,0,0,winter,27.72374706442426,27.65967586194703,70.20437845307127,1.4018126609848887,42.37932144251878,0,0,5970.124295316433,5638.676765508104,70.63462194196035,0
2025-01-06T14:30:00Z,20,0,1,0,0,winter,27.30009085396127,27.651078723723128,70.4688744568735,2.4316545505437652,52.38154765020022,0,0,6017.229482217983,5684.208488994971,71.19193983078665,0
